,coefficient
SERPINE1,0.0
SESTD1,0.0
SETMAR,0.0
SEZ6L,-0.01860889617246972
SEZ6L2,0.02946519856028545
SF3B4,0.003917141605288741
SFRP1,0.02837552046080005
SFTPA1,0.027888826811217717
SFTPA2,0.0025141202877938746
SFTPD,0.006189750868255843
SH2B3,0.0
SH2D1A,-0.004810080694296716
SHMT1,0.0
SIAE,0.0
SIGLEC1,0.0
SIGLEC10,-0.023767603964138424
SIGLEC15,0.0
SIGLEC5,0.012672866867331914
SIGLEC6,0.0
SIGLEC7,0.0
SIGLEC9,-0.01980930848553128
SIRPA,0.0
SIRPB1,0.0
SIRT2,0.0
SIRT5,-0.01770951268991074
SIT1,0.0
SKAP1,-0.052262320588667
SKAP2,0.0
SLAMF1,0.00021505035412021944
SLAMF6,0.023915211674989417
SLAMF7,0.044330373358128956
SLAMF8,0.0
SLC16A1,0.0
SLC27A4,0.0
SLC39A14,-0.00386573235905675
SLC39A5,0.0
SLIT2,-0.012078576464540077
SLITRK2,-0.06444290819304897
SLITRK6,-0.005824407108856097
SMAD1,0.0
SMAD5,0.002626315492185418
SMARCA2,0.0
SMOC1,0.0
SMOC2,0.026771071604960905
SMPD1,0.0
SMPDL3A,-0.03321704809461332
SNAP23,0.0
SNAP29,0.0
SNCG,-0.017616302363970517
SNX9,0.0
SOD2,0.0
SORCS2,-0.0037783855523651063
SORD,-0.01192458246260126
SORT1,-0.014933107386874436
SOST,-0.0356354112968562
SPARC,0.0
SPARCL1,0.0
SPINK1,0.008809554006019961
SPINK4,0.009557253582387806
SPINK5,0.0
SPINK6,0.0
SPINT1,0.0051978698339141295
SPINT2,0.0
SPOCK1,0.011105444963595806
SPON1,0.05537940642334138
SPON2,0.0
SPP1,0.11095399227630197
SPRY2,0.0
SRC,0.0
SRP14,-0.0045032294038684015
SRPK2,0.0
SSB,-0.007271744282039773
SSC4D,-0.0019464218657343642
SSC5D,0.0
ST3GAL1,-0.0005637989178257101
ST6GAL1,0.0
STAMBP,0.0
STAT5B,0.0
STC1,0.03739420107660128
STC2,0.004689395500586349
STIP1,0.0
STK11,0.0
STK24,0.0
STK4,0.0
STX16,0.0
STX4,0.0
STX6,-0.0066783769338201295
STX8,0.0
STXBP3,0.0
SUGT1,0.0
SULT1A1,-0.006910166584856876
SULT2A1,0.0
SUMF2,0.0
SUSD1,0.0
SUSD2,0.0
TACC3,0.0
TAFA5,0.0
TANK,0.012424293950465503
TARBP2,0.0
TBC1D17,0.0
TBC1D23,0.0
TBC1D5,0.0
TBCB,0.0
TBCC,0.0
TBL1X,0.0
TCL1A,0.0
TCL1B,-0.005885693145445353
TCN2,-0.006674148061515571
TDGF1,0.003332029979612307
TDRKH,0.027551989051580975
TEK,0.0
TFF1,-0.03296838069369351
TFF2,0.0
TFF3,0.04443690181496074
TFPI,0.0
TFPI2,0.0055503561708749065
TFRC,0.0
TGFA,0.0
TGFB1,0.0
TGFBI,0.0
TGFBR2,0.0
TGFBR3,0.0
TGM2,0.03152649041628353
THBD,0.0
THBS2,0.0
THBS4,0.02188287035054606
THOP1,0.0
THPO,0.0
THY1,0.011646258862336787
TIA1,0.0
TIE1,0.0
TIGAR,0.0
TIMD4,0.0
TIMP1,0.0
TIMP3,0.0
TIMP4,0.0
TINAGL1,0.0
TJAP1,0.0
TLR3,0.0
TMPRSS15,-0.008426238234566312
TMPRSS5,0.0
TMSB10,0.0
TNC,0.0052302288325491745
TNF,-0.008541293040295524
TNFAIP8,0.0
TNFRSF10A,0.0
TNFRSF10B,0.028565827881625858
TNFRSF10C,0.0
TNFRSF11A,0.0
TNFRSF11B,-0.009095977509730634
TNFRSF12A,0.08637125444782866
TNFRSF13B,0.0
TNFRSF13C,0.0
TNFRSF14,0.0
TNFRSF19,0.0
TNFRSF1A,0.0
TNFRSF1B,0.0
TNFRSF21,0.0
TNFRSF4,0.0
TNFRSF6B,0.05007624364655577
TNFRSF8,-0.02410479355258254
TNFRSF9,0.0
TNFSF10,0.007289444351956334
TNFSF11,0.0
TNFSF12,0.0
TNFSF13,-0.032587377889898475
TNFSF13B,0.07080883664582487
TNFSF14,0.0
TNNI3,0.01250790552991793
TNR,-0.040330075856168705
TNXB,0.0
TP53,-0.009122515859482545
TP53INP1,-0.00153697762905401
TPMT,0.0
TPP1,0.04227440537879448
TPPP3,0.0
TPSAB1,-0.003164234872997076
TPT1,0.006080653097432823
TRAF2,-0.028967771866264258
TREM2,-0.0029236936158608014
TREML2,-0.012965133990121797
TRIAP1,0.0
TRIM21,-0.014462015255765424
TRIM5,0.0
TSHB,-0.0078112672759433335
TSLP,0.005227769227628146
TSPAN1,-0.01256997781447322
TST,-0.0051295901975085476
TXLNA,0.0
TXNDC15,0.022524990803776162
TXNDC5,0.0
TXNRD1,0.0
TYMP,0.0
TYRO3,0.006059421006077511
UBAC1,0.0
ULBP2,0.024194813292892005
UMOD,-0.030834580201077107
USO1,-0.0038289566409719406
USP8,0.0
UXS1,0.0005217039377555921
VAMP5,0.0
VASH1,0.0
VASN,0.0
VAT1,-0.01212111419492601
VCAM1,0.0
VCAN,-0.0017228701709442714
VEGFA,0.013695672779201865
VEGFC,0.0
VEGFD,0.00013611492060054968
VIM,0.0
VMO1,-0.013455807915699922
VNN2,0.0
VPS37A,0.0
VPS53,0.0
VSIG4,0.0
VSIR,0.0
VSTM1,0.0
VSTM2L,0.0
VTA1,0.0
VTCN1,0.0
VWA1,-0.0715389081680208
VWC2,0.003173294697707061
VWF,-0.004246765000604743
WARS,-0.007630160081485948
WAS,0.0
WASF1,-0.008048190431538885
WASF3,-0.006489312829474298
WFDC12,0.004661830278316596
WFIKKN1,-0.0019687596480992215
WFIKKN2,0.0
WIF1,0.0
WNT9A,0.0
WWP2,-0.011395392493504394
XCL1,0.01996366843756981
XG,-0.026851004989390036
XPNPEP2,0.004466661600355604
XRCC4,-0.016246512757297184
YES1,0.0
YTHDF3,0.0
ZBTB16,0.0
ZBTB17,0.0
